order_id,order_date,shipped_date,status,comments,order_amount,customer_id,store_id
O8452529,2022-10-09,2022-10-13,completed,,82.05,2094796,S274
O8453831,2022-04-12,2022-04-14,abandoned,,111.86,1847560,S75
O8455343,2022-11-05,2022-11-09,completed,,93.01,4650152,S450
O8456155,2022-11-21,2022-11-22,abandoned,,130.68,5654549,S97
O8456577,2022-06-30,2022-07-05,completed,,82.35,5248711,S367
O8461220,2022-09-02,2022-09-06,completed,,107.65,8560415,S432
O8462208,2022-11-22,2022-11-23,completed,,112.28,6436471,S51
O8464152,2022-09-30,2022-10-05,completed,,107.63,6436471,S389
O8464407,2022-04-09,2022-04-13,completed,,300.43,5424417,S84
O8465104,2022-03-13,2022-03-14,completed,,41.61,4914205,S256
O8465888,2022-02-26,2022-02-28,completed,,62.1,6904912,S410
O8465906,2022-12-25,2022-12-27,completed,Holiday Promotion,156.53,5945778,S96
O8466241,2022-01-20,2022-01-21,completed,,52.25,2231458,S376
O8466875,2022-07-02,2022-07-07,completed,,67.62,4005087,S180
O8467541,2022-10-28,2022-11-01,abandoned,,82.41,4840457,S469
O8467628,2022-07-09,2022-07-13,abandoned,,71.84,4283669,S259
O8469619,2022-12-22,2022-12-23,completed,,131.69,4650152,S458
O8469887,2022-10-26,2022-10-28,completed,,77.77,3261922,S34
O8470256,2022-03-26,2022-03-30,completed,,64.01,5127237,S365
O8471014,2022-10-23,2022-10-25,completed,,82.63,9329577,S446
O8473245,2022-03-22,2022-03-24,completed,,95.68,4613559,S388
O8475949,2022-02-09,2022-02-11,abandoned,,63.67,5540146,S284
O8476314,2022-06-27,2022-06-29,completed,,84.67,8012833,S347
O8476640,2022-10-05,2022-10-06,abandoned,,85.86,6655234,S495
O8476844,2022-06-29,2022-06-30,completed,,84.0,6057697,S139
O8480159,2022-02-01,2022-02-03,abandoned,,75.55,8203034,S440
O8481220,2022-12-24,2022-12-29,completed,,169.29,7679926,S349
O8483931,2022-09-19,2022-09-20,completed,,77.29,9301765,S81
O8484438,2022-11-15,2022-11-17,completed,,93.1,1716135,S81
O8489078,2022-08-28,2022-08-29,completed,,70.87,9775257,S271
O8491127,2022-08-14,2022-08-15,completed,,55.65,8431693,S292
O8494222,2022-02-13,2022-02-15,completed,,69.67,5935541,S422
O8494289,2022-11-19,2022-11-23,completed,,86.05,7617620,S230
O8494640,2022-06-23,2022-06-28,completed,,49.45,6420412,S408
O8495061,2022-04-07,2022-04-08,completed,,89.67,1995287,S472
O8495348,2022-05-22,2022-05-23,completed,,86.03,1844163,S188
O8497767,2022-03-13,2022-03-14,completed,,77.1,7685428,S385
O8498033,2022-04-01,2022-04-05,completed,,61.21,7132612,S126
O8498894,2022-01-16,2022-01-20,completed,,48.7,8987058,S103
O8499387,2022-12-31,2023-01-04,completed,,165.2,4796779,S77
O8499822,2022-04-17,2022-04-18,completed,,57.8,2232078,S31
O8499976,2022-12-19,2022-12-20,completed,,64.62,9932641,S471
O8500621,2022-08-13,2022-08-15,completed,,104.47,3812439,S206
O8506239,2022-08-17,2022-08-18,completed,,67.52,3996829,S91
O8508809,2022-04-02,2022-04-06,completed,,83.03,4081656,S157
O8510958,2022-12-27,2022-12-29,completed,,188.25,3140639,S330
O8511841,2022-04-04,2022-04-06,completed,,82.23,4447437,S171
O8513620,2022-09-06,2022-09-07,completed,,90.66,2089474,S288
O8513623,2022-01-07,2022-01-11,completed,,76.14,9784278,S141
O8514809,2022-06-11,2022-06-15,completed,,76.45,5935541,S475
O8518762,2022-02-20,2022-02-24,abandoned,,57.65,5935541,S10
O8519745,2022-09-23,2022-09-27,completed,,54.7,3809926,S186
O8520521,2022-12-08,2022-12-09,completed,,77.76,3278531,S332
O8520738,2022-07-27,2022-07-29,completed,,75.45,7435861,S172
O8521381,2022-04-22,2022-04-27,completed,,106.81,5107480,S104
O8521464,2022-09-08,2022-09-09,completed,,73.23,2027553,S311
O8522129,2022-10-10,2022-10-12,completed,Holiday Promotion,87.42,2908091,S307
O8522156,2022-02-28,2022-03-01,completed,,67.14,7067981,S299
O8525033,2022-11-12,2022-11-14,completed,,53.64,1697214,S38
O8527585,2022-05-01,2022-05-02,completed,,68.46,8134045,S13
O8528752,2022-02-23,2022-02-24,completed,,83.12,1895895,S331
O8530771,2022-05-07,2022-05-09,completed,,62.92,5745906,S260
O8531812,2022-05-04,2022-05-06,completed,,58.17,7996028,S381
O8532097,2022-11-26,2022-11-28,abandoned,,176.18,1704670,S470
O8532885,2022-07-10,2022-07-11,abandoned,,54.0,4884203,S50
O8535602,2022-02-06,2022-02-07,completed,,61.07,2556439,S134
O8537097,2022-03-09,2022-03-10,completed,,255.89,4282481,S156
O8538478,2022-04-22,2022-04-27,completed,,104.26,2231458,S190
O8542298,2022-07-02,2022-07-06,completed,,57.46,5117458,S196
O8543433,2022-08-26,2022-08-31,completed,,71.04,4556576,S151
O8543529,2022-11-03,2022-11-08,completed,,82.13,5721570,S60
O8547737,2022-06-26,2022-06-28,completed,,61.59,2493223,S20
O8548637,2022-11-24,2022-11-25,completed,Holiday Promotion,113.41,6368760,S149
O8551540,2022-08-03,2022-08-05,completed,,75.86,1039729,S284
O8551618,2022-04-20,2022-04-21,completed,,194.93,8049304,S399
O8551691,2022-11-21,2022-11-22,completed,,97.99,6757759,S224
O8554078,2022-08-26,2022-08-30,completed,,69.95,3411282,S405
O8554162,2022-11-22,2022-11-27,completed,,85.91,2027553,S238
O8555078,2022-01-29,2022-02-02,completed,,78.36,3202798,S174
O8556402,2022-11-25,2022-11-29,completed,,140.82,4282481,S168
O8557855,2022-11-28,2022-11-29,completed,,182.47,4796779,S40
O8558607,2022-06-22,2022-06-23,completed,,69.73,2580050,S154
O8558642,2022-12-09,2022-12-13,completed,,31.81,2479104,S214
O8558806,2022-07-17,2022-07-18,completed,,101.91,9959495,S15
O8558824,2022-04-16,2022-04-20,completed,,82.78,5062231,S84
O8559724,2022-01-11,2022-01-13,completed,,74.66,1280472,S414
O8561758,2022-11-28,2022-11-29,completed,,207.26,5743979,S303
O8562430,2022-04-10,2022-04-12,completed,,85.84,5886563,S58
O8563177,2022-08-01,2022-08-03,completed,,80.26,4553599,S134
O8563628,2022-08-11,2022-08-16,completed,,69.53,6420412,S436
O8563890,2022-12-19,2022-12-21,completed,,66.2,1983257,S238
O8564810,2022-02-23,2022-02-24,completed,,85.09,6871935,S431
O8564978,2022-01-27,2022-01-28,abandoned,,65.85,8204342,S293
O8566348,2022-01-30,2022-02-01,abandoned,,189.37,9133132,S173
O8571271,2022-01-13,2022-01-14,completed,,73.01,1847560,S267
O8571995,2022-08-03,2022-08-05,abandoned,,79.03,3140639,S232
O8573054,2022-07-05,2022-07-07,completed,,84.14,8560415,S425
O8574144,2022-10-31,2022-11-02,completed,,75.16,7679926,S391
O8576931,2022-07-13,2022-07-14,completed,,62.25,1746980,S383
O8577499,2022-04-01,2022-04-05,completed,,76.29,7889842,S400
O8577925,2022-06-25,2022-06-27,completed,,75.94,7341181,S102
O8580134,2022-06-29,2022-06-30,completed,,90.35,3952868,S352
O8580244,2022-12-09,2022-12-14,completed,,43.91,8661077,S446
O8580800,2022-11-13,2022-11-14,completed,,95.19,4081656,S188
O8583343,2022-02-22,2022-02-24,completed,,72.49,2656228,S48
O8583972,2022-01-30,2022-02-01,completed,,73.51,2248681,S444
O8584362,2022-05-11,2022-05-12,completed,,72.23,3387789,S467
O8584411,2022-05-18,2022-05-20,completed,,93.99,7800612,S111
O8584653,2022-11-01,2022-11-03,completed,,105.33,5734395,S196
O8586755,2022-06-11,2022-06-15,completed,,68.85,8573497,S461
O8588161,2022-09-07,2022-09-08,abandoned,,71.12,3786357,S356
O8588202,2022-06-03,2022-06-07,completed,,72.82,1595652,S157
O8588256,2022-11-20,2022-11-22,completed,,48.18,5615632,S220
O8588547,2022-02-12,2022-02-14,completed,,79.15,3749534,S174
O8588636,2022-04-18,2022-04-19,abandoned,,67.61,1517277,S249
O8590992,2022-03-25,2022-03-29,completed,,69.86,9198773,S398
O8592210,2022-11-18,2022-11-22,completed,,72.31,6099442,S483
O8592252,2022-06-12,2022-06-13,completed,,74.34,3202543,S62
O8592643,2022-05-24,2022-05-25,abandoned,,89.13,2618718,S85
O8594019,2022-01-15,2022-01-20,completed,,64.37,9570565,S304
O8595279,2022-05-11,2022-05-13,completed,,54.8,7188561,S310
O8597150,2022-04-26,2022-04-27,completed,,180.9,7478815,S286
O8598950,2022-12-26,2022-12-27,completed,Holiday Promotion,191.85,5935541,S293
O8599322,2022-08-05,2022-08-10,completed,,90.88,9089647,S233
O8600289,2022-06-20,2022-06-22,completed,Holiday Promotion,85.62,7033472,S398
O8600970,2022-01-22,2022-01-24,completed,,100.16,6577994,S242
O8601098,2022-05-29,2022-06-02,abandoned,,101.25,1958973,S182
O8601134,2022-09-10,2022-09-14,completed,,47.89,5325718,S274
O8602000,2022-02-28,2022-03-02,completed,,79.12,6266138,S430
O8603205,2022-09-07,2022-09-09,abandoned,,98.33,6581282,S403
O8609917,2022-06-28,2022-06-30,completed,,100.32,4604504,S176
O8610950,2022-11-29,2022-12-01,completed,,220.12,3024219,S339
O8612147,2022-05-17,2022-05-19,completed,,71.84,7375629,S483
O8613470,2022-11-18,2022-11-22,completed,,54.28,2304841,S431
O8613841,2022-10-11,2022-10-13,completed,,210.81,9877349,S146
O8616854,2022-04-14,2022-04-19,completed,,86.8,5308458,S63
O8616932,2022-06-04,2022-06-08,completed,,106.61,9583841,S281
O8621141,2022-03-03,2022-03-08,completed,,65.14,1938504,S344
O8622213,2022-02-12,2022-02-16,completed,,50.01,2232078,S348
O8622236,2022-07-19,2022-07-21,completed,,79.01,9089660,S283
O8622995,2022-09-30,2022-10-04,completed,,104.82,3456574,S48
O8623148,2022-11-21,2022-11-22,completed,,56.19,5568477,S100
O8624174,2022-06-21,2022-06-22,completed,,101.27,5401437,S358
O8624728,2022-04-20,2022-04-22,completed,,92.83,5734395,S70
O8626398,2022-09-15,2022-09-20,completed,,60.17,1651157,S154
O8628617,2022-12-19,2022-12-21,completed,,57.03,6904912,S366
O8630277,2022-07-06,2022-07-08,completed,,40.41,9950744,S306
O8635069,2022-07-09,2022-07-13,abandoned,,56.97,6499635,S171
O8635234,2022-08-18,2022-08-19,completed,,72.4,6386299,S366
O8637014,2022-12-17,2022-12-21,completed,,62.65,7607610,S175
O8639394,2022-12-19,2022-12-21,completed,,69.0,1867999,S295
O8640601,2022-03-13,2022-03-15,completed,,100.51,2656228,S186
O8641165,2022-01-26,2022-01-27,completed,,65.38,7161522,S422
O8641498,2022-05-22,2022-05-24,completed,,83.41,5935541,S199
O8642235,2022-07-24,2022-07-26,abandoned,,68.06,6661853,S401
O8643215,2022-02-18,2022-02-22,completed,,75.47,8820513,S350
O8645115,2022-09-17,2022-09-19,completed,,77.97,4197836,S24
O8646376,2022-02-27,2022-02-28,completed,,107.08,2124967,S171
O8647423,2022-06-14,2022-06-16,completed,,90.49,2857445,S122
O8648059,2022-03-05,2022-03-09,completed,,81.6,1209278,S437
O8650481,2022-02-03,2022-02-08,completed,,100.45,9337734,S33
O8651273,2022-12-19,2022-12-20,abandoned,,110.04,4640089,S269
O8651330,2022-10-17,2022-10-18,completed,,85.19,2296311,S138
O8652347,2022-04-23,2022-04-27,completed,,129.65,1847560,S265
O8653297,2022-06-30,2022-07-05,completed,,60.55,8388537,S22
O8653938,2022-05-25,2022-05-27,completed,,80.03,1984725,S138
O8655627,2022-05-05,2022-05-06,completed,,218.54,1553800,S494
O8656309,2022-05-03,2022-05-04,completed,,63.31,2313940,S387
O8657130,2022-03-14,2022-03-16,completed,,83.71,6577994,S430
O8659904,2022-03-31,2022-04-05,completed,,84.13,9784278,S346
O8661070,2022-07-30,2022-08-03,completed,,63.12,6496014,S236
O8663829,2022-08-07,2022-08-09,abandoned,,62.36,9106877,S191
O8665022,2022-12-19,2022-12-20,completed,,67.94,7924486,S400
O8665864,2022-11-22,2022-11-23,completed,,103.83,1450152,S386
O8672644,2022-06-11,2022-06-13,completed,,85.95,8172111,S225
O8673901,2022-06-08,2022-06-09,completed,,97.11,7366257,S302
O8678242,2022-08-17,2022-08-18,completed,,101.0,5267385,S337
O8679274,2022-06-28,2022-06-29,completed,,77.17,7611589,S177
O8681327,2022-06-15,2022-06-16,completed,,58.72,9631848,S131
O8682272,2022-01-09,2022-01-10,completed,,59.23,4081656,S34
O8682854,2022-12-17,2022-12-21,completed,,93.3,2889525,S412
O8685608,2022-05-15,2022-05-16,completed,,92.17,8498259,S317
O8687563,2022-09-16,2022-09-20,abandoned,,64.15,9944325,S248
O8688401,2022-01-01,2022-01-03,completed,Holiday Promotion,68.76,4696395,S123
O8689212,2022-11-22,2022-11-23,abandoned,,122.47,8590536,S107
O8691593,2022-03-21,2022-03-23,completed,,67.87,3507364,S343
O8694037,2022-12-09,2022-12-14,completed,,95.71,8144758,S56
O8698707,2022-12-27,2022-12-29,completed,,209.84,9786338,S384
O8700381,2022-07-23,2022-07-25,completed,,76.64,1595652,S297
O8701032,2022-12-25,2022-12-27,completed,Holiday Promotion,143.76,2878035,S389
O8701423,2022-07-26,2022-07-27,completed,,74.6,2304841,S83
O8702474,2022-08-07,2022-08-08,completed,,68.45,7132612,S429
O8703288,2022-06-30,2022-07-05,completed,,51.56,7178288,S369
O8705927,2022-03-31,2022-04-01,canceled,,76.97,9777406,S278
O8706582,2022-11-20,2022-11-21,completed,,73.65,8702361,S23
O8706593,2022-05-07,2022-05-09,abandoned,,97.78,6277907,S95
O8706992,2022-01-19,2022-01-21,abandoned,,75.14,7498031,S168
O8707230,2022-12-24,2022-12-28,abandoned,,160.57,9877349,S391
O8708513,2022-05-17,2022-05-18,abandoned,,71.5,6821021,S110
O8708743,2022-07-18,2022-07-20,completed,,112.05,4796779,S389
O8712934,2022-01-07,2022-01-11,completed,,82.9,7060175,S487
O8715419,2022-05-03,2022-05-04,completed,,52.05,5969307,S193
O8715590,2022-08-22,2022-08-24,abandoned,,80.49,2515673,S315
O8717913,2022-12-27,2022-12-28,completed,,227.36,1757332,S14
O8719832,2022-04-20,2022-04-21,completed,,79.64,4650152,S222
O8720443,2022-09-16,2022-09-21,completed,,94.27,2218777,S118
O8724347,2022-04-26,2022-04-27,abandoned,,165.93,5819637,S63
O8725868,2022-04-10,2022-04-12,completed,,94.79,7533393,S206
O8725985,2022-08-14,2022-08-15,completed,,52.68,6929411,S298
O8727595,2022-01-18,2022-01-20,completed,,74.73,1821050,S370
O8727770,2022-09-29,2022-09-30,completed,,65.68,7188561,S315
O8728095,2022-04-30,2022-05-02,completed,,231.34,6496014,S329
O8729128,2022-05-27,2022-06-01,completed,,86.56,7033472,S38
O8731646,2022-10-07,2022-10-12,completed,,71.06,3546748,S358
O8732535,2022-05-29,2022-06-02,completed,,63.86,9394009,S204
O8734242,2022-12-24,2022-12-28,completed,,163.12,6946231,S221
O8735004,2022-03-26,2022-03-30,abandoned,,67.58,2238688,S143
O8735435,2022-01-16,2022-01-18,completed,,165.62,1804499,S87
O8737737,2022-12-18,2022-12-20,completed,,83.14,1629930,S184
O8741517,2022-05-01,2022-05-02,completed,,72.41,4325979,S234
O8743167,2022-05-14,2022-05-16,completed,,75.87,1984725,S334
O8743686,2022-05-07,2022-05-09,completed,,71.88,5496196,S382
O8747448,2022-11-18,2022-11-22,completed,,70.74,7443791,S429
O8748132,2022-12-30,2023-01-03,completed,,232.85,6399134,S4
O8748376,2022-09-03,2022-09-08,abandoned,,96.46,5908891,S105
O8748702,2022-04-23,2022-04-25,completed,,117.19,9064738,S338
O8750676,2022-09-30,2022-10-05,canceled,,87.32,8068724,S156
O8751993,2022-12-06,2022-12-08,completed,,295.62,1877912,S2
O8752780,2022-01-04,2022-01-05,completed,,88.04,4325979,S465
O8755540,2022-05-10,2022-05-12,completed,,77.03,3387789,S265
O8755639,2022-10-14,2022-10-18,completed,,52.04,2167322,S455
O8755672,2022-05-17,2022-05-19,completed,,74.4,2267541,S40
O8755782,2022-05-22,2022-05-24,completed,,75.16,7323548,S233
O8756475,2022-11-21,2022-11-22,completed,,68.74,2069469,S115
O8761035,2022-06-05,2022-06-06,completed,,34.82,4270360,S239
O8761611,2022-04-20,2022-04-21,completed,,129.89,5401437,S480
O8761736,2022-02-08,2022-02-09,completed,,43.8,9414374,S407
O8764974,2022-02-04,2022-02-09,completed,,69.38,3865102,S445
O8765221,2022-07-15,2022-07-20,completed,,74.62,8982754,S480
O8766564,2022-05-12,2022-05-17,completed,,68.06,9687724,S157
O8767845,2022-11-20,2022-11-22,completed,,79.37,8560415,S347
O8769542,2022-02-27,2022-03-01,completed,,47.24,9186973,S258
O8769697,2022-05-09,2022-05-11,completed,,58.62,9089660,S254
O8771495,2022-03-11,2022-03-15,completed,,63.87,3785557,S311
O8771642,2022-08-28,2022-08-30,completed,,47.38,1804499,S75
O8772053,2022-12-26,2022-12-28,completed,Holiday Promotion,159.6,3906939,S458
O8772338,2022-11-15,2022-11-17,completed,,64.14,4840045,S29
O8774113,2022-03-08,2022-03-10,completed,,66.45,6904912,S332
O8775683,2022-03-24,2022-03-29,abandoned,,63.21,1866401,S458
O8775731,2022-11-04,2022-11-08,completed,,87.19,5945778,S473
O8775850,2022-03-10,2022-03-15,canceled,,61.49,5580346,S154
O8775941,2022-10-02,2022-10-04,completed,,88.79,7435861,S219
O8776756,2022-01-07,2022-01-11,completed,,77.1,8549254,S344
O8776891,2022-05-18,2022-05-19,completed,,207.87,8063707,S260
O8777417,2022-01-20,2022-01-21,completed,,77.6,1153585,S296
O8778275,2022-02-17,2022-02-22,completed,,56.94,2962651,S7
O8780226,2022-01-26,2022-01-28,completed,,79.43,3202798,S363
O8781227,2022-06-03,2022-06-07,completed,,73.47,7075299,S364
O8781527,2022-01-12,2022-01-13,completed,,83.15,5462548,S194
O8782581,2022-10-07,2022-10-11,abandoned,,87.48,1651157,S459
O8783938,2022-10-07,2022-10-11,completed,,67.66,7938369,S257
O8785146,2022-05-18,2022-05-20,completed,,89.03,8674348,S363
O8786772,2022-05-20,2022-05-24,completed,,81.28,8172111,S41
O8787016,2022-09-08,2022-09-09,completed,,75.67,3080286,S386
O8789543,2022-11-20,2022-11-22,completed,,90.43,4684966,S191
O8790504,2022-05-27,2022-05-31,abandoned,,58.12,4696395,S73
O8790996,2022-12-26,2022-12-28,abandoned,Holiday Promotion,188.92,4796779,S148
O8791051,2022-04-25,2022-04-26,abandoned,,157.77,8400709,S155
O8791869,2022-06-18,2022-06-23,completed,,87.42,6948296,S279
O8792221,2022-07-25,2022-07-26,completed,,288.81,3809926,S349
O8794463,2022-09-17,2022-09-21,completed,,77.26,9892756,S103
O8796457,2022-04-15,2022-04-19,completed,,62.46,5519167,S307
O8796953,2022-09-03,2022-09-07,completed,,65.63,2238688,S369
O8796966,2022-09-07,2022-09-08,completed,,61.82,3351785,S209
O8797151,2022-05-26,2022-05-27,completed,,76.28,3574315,S162
O8797507,2022-12-16,2022-12-21,completed,,52.19,6821021,S140
O8798551,2022-01-28,2022-02-01,completed,,99.49,1576898,S35
O8798822,2022-04-18,2022-04-19,completed,,60.64,2452779,S433
O8800338,2022-10-08,2022-10-13,completed,,80.74,6368760,S472
O8800382,2022-12-21,2022-12-23,abandoned,,125.29,8683151,S172
O8800767,2022-12-18,2022-12-20,completed,,77.54,5214502,S56
O8802069,2022-03-21,2022-03-23,completed,,86.71,8139263,S234
O8802864,2022-05-16,2022-05-17,completed,,52.72,4649889,S4
O8803459,2022-08-15,2022-08-17,completed,,312.56,6499635,S132
O8805193,2022-12-26,2022-12-27,canceled,Holiday Promotion,193.44,4340314,S46
O8806043,2022-08-12,2022-08-17,completed,,62.58,4604504,S98
O8808128,2022-01-29,2022-02-02,completed,,76.55,7938369,S105
O8808525,2022-12-20,2022-12-21,completed,,99.83,1746980,S172
O8808630,2022-03-16,2022-03-17,completed,,74.94,3886460,S46
O8808739,2022-09-04,2022-09-08,abandoned,,67.92,4219899,S362
O8810816,2022-04-15,2022-04-20,completed,,100.2,2960304,S424
O8811080,2022-06-21,2022-06-22,completed,,102.71,1950540,S133
O8813976,2022-11-21,2022-11-22,completed,,96.57,8864962,S300
O8816864,2022-01-10,2022-01-12,completed,,77.19,9976412,S104
O8816933,2022-05-14,2022-05-18,completed,,68.46,1940087,S19
O8817134,2022-06-27,2022-06-28,completed,,88.73,3134009,S351
O8818647,2022-05-11,2022-05-13,completed,,83.71,7132008,S368
O8819578,2022-04-21,2022-04-26,completed,,96.43,4963331,S291
O8820276,2022-07-26,2022-07-28,completed,,86.07,7843104,S287
O8820736,2022-12-15,2022-12-20,completed,,77.68,3566268,S354
O8825008,2022-01-09,2022-01-11,completed,,95.51,6798847,S43
O8826480,2022-11-27,2022-11-28,completed,,198.4,7209760,S140
O8828464,2022-06-23,2022-06-28,canceled,,78.96,6948296,S61
O8830260,2022-08-25,2022-08-30,completed,,78.25,8767424,S248
O8830441,2022-11-12,2022-11-16,completed,,52.81,6256169,S470
O8834054,2022-12-27,2022-12-28,completed,,185.9,3202798,S98
O8834489,2022-04-28,2022-05-03,canceled,,233.64,3565313,S150
O8835264,2022-12-23,2022-12-28,completed,,143.9,4249544,S425
O8836759,2022-04-14,2022-04-15,completed,,90.81,7490884,S121
O8837396,2022-10-15,2022-10-19,abandoned,,70.55,8144758,S240
O8837951,2022-06-20,2022-06-21,completed,Holiday Promotion,79.52,2304841,S482
O8838542,2022-12-17,2022-12-19,completed,,56.38,6757759,S145
O8838695,2022-10-11,2022-10-12,completed,,268.49,7938369,S252
O8839316,2022-07-03,2022-07-05,completed,,75.28,2227632,S415
O8840323,2022-03-31,2022-04-01,completed,,59.89,6309032,S142
O8849033,2022-10-13,2022-10-14,completed,,90.81,7801085,S21
O8849051,2022-12-30,2023-01-04,completed,,226.34,8701111,S384
O8849214,2022-02-22,2022-02-23,completed,,64.18,5388377,S23
O8851692,2022-12-21,2022-12-22,completed,,98.56,3546748,S371
O8852782,2022-06-30,2022-07-01,completed,,69.66,8100132,S458
O8854224,2022-12-10,2022-12-14,completed,,280.78,8148514,S195
O8854749,2022-01-07,2022-01-12,completed,,94.71,6758541,S410
O8855869,2022-12-20,2022-12-21,abandoned,,84.9,8462695,S316
O8856379,2022-06-14,2022-06-16,completed,,84.98,3609629,S45
O8858846,2022-11-16,2022-11-18,completed,,299.2,3703678,S476
O8864024,2022-12-26,2022-12-28,abandoned,Holiday Promotion,184.38,5283231,S258
O8864267,2022-12-23,2022-12-28,completed,,141.73,8012833,S102
O8866036,2022-03-29,2022-03-30,completed,,90.49,6443014,S323
O8867265,2022-05-09,2022-05-10,completed,,49.47,5266896,S408
O8867543,2022-01-08,2022-01-12,completed,,58.89,9521618,S335
O8868058,2022-09-05,2022-09-07,completed,Holiday Promotion,177.25,6940298,S131
O8868418,2022-12-15,2022-12-16,abandoned,,82.8,4796779,S23
O8869752,2022-07-09,2022-07-11,completed,,98.99,1787308,S118
O8869894,2022-12-20,2022-12-21,completed,,103.81,1804499,S390
O8872458,2022-05-25,2022-05-26,completed,,99.7,4259837,S34
O8874277,2022-07-23,2022-07-27,abandoned,,97.56,2445583,S347
O8874970,2022-03-11,2022-03-15,completed,,97.92,5846784,S193
O8875823,2022-07-13,2022-07-14,completed,,82.53,7337590,S81
O8876311,2022-01-31,2022-02-01,completed,,113.93,2296311,S16
O8879584,2022-10-26,2022-10-27,completed,,64.85,1671057,S394
O8881948,2022-06-13,2022-06-14,completed,,70.07,2248681,S103
O8882549,2022-07-23,2022-07-27,completed,,277.23,1831395,S226
O8883336,2022-06-18,2022-06-23,completed,,100.49,9065374,S350
O8883439,2022-09-21,2022-09-23,completed,,89.29,9828896,S391
O8883460,2022-03-29,2022-03-31,completed,,64.31,1280472,S361
O8886444,2022-02-02,2022-02-03,completed,,91.93,2381809,S313
O8886553,2022-04-13,2022-04-14,completed,,52.99,7406098,S107
O8887353,2022-09-01,2022-09-06,completed,,70.46,2681515,S146
O8887888,2022-09-26,2022-09-28,completed,,65.61,5734395,S94
O8889532,2022-07-01,2022-07-05,completed,,56.99,3508022,S311
O8889644,2022-11-27,2022-11-28,completed,,217.56,2192193,S165
O8889840,2022-07-05,2022-07-06,completed,,96.56,1228789,S400
O8890898,2022-11-21,2022-11-22,completed,,73.55,8134045,S447
O8892004,2022-09-24,2022-09-28,completed,,87.68,4140281,S415
O8894415,2022-01-14,2022-01-18,completed,,88.75,5115698,S427
O8894923,2022-06-23,2022-06-28,completed,,73.59,7161522,S158
O8895494,2022-06-18,2022-06-22,completed,,79.93,8204342,S355
O8895747,2022-02-17,2022-02-18,completed,,94.81,9258642,S373
O8896888,2022-07-08,2022-07-12,completed,,76.52,4840457,S378
O8898616,2022-09-20,2022-09-21,completed,,56.18,9191658,S154
O8898783,2022-10-22,2022-10-24,abandoned,,81.64,3387789,S216
O8901422,2022-09-01,2022-09-02,completed,,70.52,1746980,S417
O8902740,2022-02-26,2022-02-28,completed,,67.01,9631848,S124
O8902936,2022-12-30,2023-01-04,completed,,174.61,5152468,S199
O8903921,2022-05-17,2022-05-19,canceled,,83.31,5734395,S217
O8904633,2022-07-22,2022-07-27,completed,,101.28,9823559,S354
O8907754,2022-11-24,2022-11-29,completed,Holiday Promotion,132.82,7245109,S150
O8907875,2022-01-07,2022-01-12,abandoned,,66.31,4796779,S209
O8910357,2022-06-09,2022-06-14,completed,,49.03,2231458,S486
O8912121,2022-05-07,2022-05-11,completed,,49.7,8436070,S254
O8915455,2022-09-11,2022-09-13,completed,,105.47,3056839,S183
O8917094,2022-05-28,2022-06-02,completed,,71.21,2246009,S207
O8917269,2022-05-28,2022-06-01,completed,,83.53,6099442,S241
O8917302,2022-04-03,2022-04-04,completed,,71.93,4840045,S208
O8917599,2022-12-26,2022-12-28,completed,Holiday Promotion,186.21,8560415,S264
O8919724,2022-09-13,2022-09-14,completed,,72.26,9489189,S122
O8922227,2022-05-16,2022-05-18,completed,,57.7,6757759,S238
O8923006,2022-02-14,2022-02-15,completed,,88.8,1847560,S56
O8923035,2022-12-19,2022-12-21,completed,,81.11,9102631,S375
O8924819,2022-04-18,2022-04-19,canceled,,53.94,9684686,S395
O8928113,2022-10-07,2022-10-11,completed,,74.71,4501760,S403
O8928604,2022-03-05,2022-03-07,completed,,63.78,4270360,S109
O8929592,2022-11-09,2022-11-14,completed,,299.27,3865921,S64
O8931621,2022-09-26,2022-09-27,completed,,82.72,7026356,S446
O8932030,2022-07-14,2022-07-15,completed,,97.72,5734395,S337
O8932661,2022-08-16,2022-08-17,completed,,93.37,2580050,S212
O8933746,2022-08-24,2022-08-26,completed,,65.34,3426254,S5
O8933972,2022-11-17,2022-11-22,completed,,77.04,3809926,S154
O8940899,2022-02-16,2022-02-18,completed,,75.61,6758541,S325
O8941604,2022-05-20,2022-05-25,completed,,96.12,5702049,S282
O8942579,2022-11-04,2022-11-09,completed,,231.79,4976028,S295
O8945365,2022-08-04,2022-08-09,completed,,72.06,7169890,S284
O8947254,2022-10-04,2022-10-05,completed,,74.71,9532289,S445
O8947298,2022-01-25,2022-01-26,completed,,81.37,9944211,S291
O8947759,2022-05-03,2022-05-05,completed,,93.1,2962651,S224
O8951690,2022-03-09,2022-03-11,completed,,39.59,3851439,S452
O8951918,2022-11-23,2022-11-27,completed,,108.91,4692843,S432
O8951999,2022-03-27,2022-03-28,completed,,95.27,3565313,S481
O8953103,2022-10-14,2022-10-19,completed,,55.25,7358334,S382
O8957388,2022-10-03,2022-10-05,abandoned,,42.99,5799916,S260
O8958093,2022-12-20,2022-12-21,completed,,92.4,7908287,S329
O8959179,2022-11-22,2022-11-23,completed,,102.97,8172111,S250
O8959317,2022-11-08,2022-11-10,completed,,70.36,6324780,S240
O8959470,2022-07-26,2022-07-27,completed,,51.41,3959529,S248
